id,path,No_compare,a,e,o,c,n,Description,Tops,Bottom,Clothing Color,Hair Style,Hair Color,Clothing pattern,Sleeve
20116,https://raw.githubusercontent.com/johnwwwl/imgs/main/G2BemlgLUv.jpg,9,0.555555556,0.555555556,0.444444444,0.555555556,0.333333333,The female in the picture is wearing a lace blouse with a round neck and trousers.,Blouses,Trousers,"The blouse is a beige or light pink color, and the trousers are maroon or dark red.",Long Wavy/Curly,Blonde,"The blouse features a lace pattern, and the trousers appear to be a solid color with no visible pattern, logo, or text.",Short sleeve
20117,https://raw.githubusercontent.com/johnwwwl/imgs/main/G2cXr9fuhe.jpg,11,0.363636364,0.363636364,0.818181818,0.545454545,0.727272727,The female in the picture is wearing a light-colored blouse with ruffle details on the ends of the sleeves.,Blouses,Jeans,Peach,Long Straight,Blonde,Horizontal stripes,Long sleeve
20118,https://raw.githubusercontent.com/johnwwwl/imgs/main/g2EiYemvvv.jpg,12,0.5,0.5,0.75,0.666666667,0.666666667,The woman is wearing a long-sleeve top that appears to have a fitted design around the torso with a tie feature at the waist.,T-Shirts,Jeans,Navy,Long Straight,Dark Brown,Horizontal stripes,Long sleeve
20119,https://raw.githubusercontent.com/johnwwwl/imgs/main/G2Ng2PG5ng.jpg,10,0.7,0.7,0.5,0.3,0.6,The female in the picture is wearing a plain white top that is form-fitting.,Sweaters,Jeans,White and blue,Long Straight,Blonde,Horizontal stripes,Long sleeve
20120,https://raw.githubusercontent.com/johnwwwl/imgs/main/g2oR6Ggg7u.jpg,10,0.5,0.5,0.3,0.3,0.5,She is wearing a blouse with a rounded neckline.,Blouses,Jeans,White,Long Straight,Blonde,"The blouse has a pattern of small, dark-colored dots.",Short sleeve
20121,https://raw.githubusercontent.com/johnwwwl/imgs/main/g2yh7VMu3C.jpg,12,0.5,0.5,0.333333333,0.416666667,0.583333333,She is wearing a short-sleeved blouse with a V-shaped neckline cutout.,Blouses,Jeans,The blouse is pink and the jeans are navy blue.,Long Straight,Brown,Horizontal stripes,Short sleeve
20122,https://raw.githubusercontent.com/johnwwwl/imgs/main/G2Zl3yAvT1.jpg,9,0.222222222,0.222222222,0.444444444,0.222222222,0.333333333,The female in the picture is wearing a long sleeve top.,Shirts,Jeans,Black,Long Straight,Blonde,Horizontal stripes,Long sleeve
20123,https://raw.githubusercontent.com/johnwwwl/imgs/main/g30TCCdfdQ.jpg,11,0.545454545,0.545454545,0.545454545,0.636363636,0.545454545,"The female in the picture is wearing an off-the-shoulder top with a frilled sleeve and high-waisted shorts, both of which have a gingham pattern.",Blouses,Shorts,Blue,Long Wavy/Curly,Brown,Gingham,Short sleeve
20124,https://raw.githubusercontent.com/johnwwwl/imgs/main/G31LwemJWu.jpg,8,0.25,0.25,0.625,0.875,0.375,The female in the picture is wearing a white T-shirt with a graphic of a giraffe on the front.,T-Shirts,Jeans,White,Long Wavy/Curly,Brown,There is a giraffe graphic on the T-shirt.,Short sleeve
20125,https://raw.githubusercontent.com/johnwwwl/imgs/main/G3B2VoD4t2.jpg,10,0.5,0.5,0.9,0.3,0.5,The female in the picture is wearing a camisole with a red and black pattern and black trousers.,Camisoles,Trousers,Red and Black,Long Wavy/Curly,Brown,The camisole has a pattern that includes red as the dominant color with black detailing or shapes.,Sleeveless
20126,https://raw.githubusercontent.com/johnwwwl/imgs/main/G3Di18oX3K.jpg,7,0.714285714,0.714285714,0.714285714,0.428571429,0.571428571,The female is wearing a long sleeve top with decorative elements at the front and jeans.,Sweaters,Jeans,The top is primarily black and the jeans are grey.,Long Straight,Brown,"The sweater has a pattern or design with some embellishments or textural design on the front, but no distinct logos or text are visible.",Long sleeve
20127,https://raw.githubusercontent.com/johnwwwl/imgs/main/G3JqgeFBOn.jpg,11,0.363636364,0.363636364,0.636363636,0.454545455,0.363636364,"The female in the picture is wearing a long sleeve, tight-fitting sheer bodysuit with a solid color bralette or bandeau underneath. She is also wearing embellished high-waist jeans.",Bodysuits,Jeans,"The bodysuit is a muted pale color, possibly gray or light lilac, while the bralette or bandeau is gray, and the jeans are blue.",Long Straight,Brown,"The pants have embellishments or embroidery, while the bodysuit is plain.",Long sleeve
20128,https://raw.githubusercontent.com/johnwwwl/imgs/main/g3pf6clmsF.jpg,11,0.545454545,0.545454545,0.454545455,0.454545455,0.454545455,The female in the picture is wearing a zippered sweater and jeans.,Sweaters,Jeans,Blue,Long Straight,Brown,Horizontal stripes,Long sleeve
20129,https://raw.githubusercontent.com/johnwwwl/imgs/main/g3xAqCCH8a.jpg,11,0.363636364,0.363636364,0.545454545,0.636363636,0.363636364,The female in the picture is wearing a high-neck top and what appears to be denim bottoms.,Turtlenecks,Jeans,Pink,Long Straight,Black,Horizontal stripes,Long sleeve
20130,https://raw.githubusercontent.com/johnwwwl/imgs/main/G41lLJ1BVF.jpg,10,0.5,0.5,0.6,0.5,0.5,The female is wearing a simple and elegant long sleeve top.,Sweaters,Jeans,Black,Long Straight,Blond,Horizontal stripes,Long sleeve
20131,https://raw.githubusercontent.com/johnwwwl/imgs/main/g4AdtHw9ve.jpg,8,0.625,0.625,0.125,0.25,0.625,The female is wearing a plain shirt with a wide neckline and what appears to be loose-fitting trousers.,Shirts,Trousers,Rust for the shirt and black for the trousers,Long Straight,Blond,Horizontal stripes,Long sleeve
20132,https://raw.githubusercontent.com/johnwwwl/imgs/main/g4aKCdMmDq.jpg,7,0.571428571,0.571428571,0.571428571,0.428571429,0.571428571,The female in the picture is wearing a floral print top with a rounded neckline and trousers.,Blouses,Trousers,Multi-color for the top; Maroon or burgundy for the trousers,Long Straight,Brown,Floral print,Short sleeve
20133,https://raw.githubusercontent.com/johnwwwl/imgs/main/g4AkEUMnjU.jpg,9,0.666666667,0.666666667,1.0,0.888888889,0.444444444,The female is wearing a simple long sleeve top paired with denim jeans.,Shirts,Jeans,Grey,Long Wavy/Curly,Blonde,Horizontal stripes,Long sleeve
20134,https://raw.githubusercontent.com/johnwwwl/imgs/main/g4EMZiZcZE.jpg,10,0.6,0.6,0.7,0.5,0.3,"The female in the picture is wearing what appears to be a casual, fitted t-shirt.",T-Shirts,Jeans,Maroon,Long Straight,Blonde,Horizontal stripes,Short sleeve
20135,https://raw.githubusercontent.com/johnwwwl/imgs/main/G4njnRJ1zG.jpg,9,0.666666667,0.666666667,0.555555556,0.444444444,0.111111111,"The female is wearing a top with a star pattern on the sleeves and a solid color on the front, paired with white bottoms",T-Shirts,Jeans,White and Blue,Long Straight,Dark Brown,"Stars on the sleeves, solid on the front",Short sleeve
20136,https://raw.githubusercontent.com/johnwwwl/imgs/main/g4O2mIWeX1.jpg,12,0.166666667,0.166666667,0.583333333,0.5,0.5,"The female is wearing a short-sleeved, black T-shirt paired with blue jeans.",T-Shirts,Jeans,Black and blue,Short,Brown,Horizontal stripes,Short sleeve
20137,https://raw.githubusercontent.com/johnwwwl/imgs/main/g4r7BaoIpk.jpg,9,0.666666667,0.666666667,0.555555556,0.666666667,0.222222222,The female in the picture is wearing what appears to be a tank top and leggings.,Tank Tops,Leggings,Green and dark brown,Long Wavy/Curly,Brown,Horizontal stripes,Sleeveless
20138,https://raw.githubusercontent.com/johnwwwl/imgs/main/G4SM8gO2z3.jpg,9,0.111111111,0.111111111,0.444444444,0.333333333,0.111111111,"The female in the picture is wearing a plain, long-sleeve top with likely trousers that have a tie detail at the waist.",Shirts,Trousers,Black,Long Straight,Blonde,Horizontal stripes,Long sleeve
20139,https://raw.githubusercontent.com/johnwwwl/imgs/main/g4XfSeEEOv.jpg,8,0.375,0.375,0.625,0.5,0.375,"The female is wearing a casual, crew neck, short-sleeved T-shirt paired with form-fitting pants",T-Shirts,Jeans,The T-shirt is red and the jeans are black,Long Straight,Brown,Horizontal stripes,Short sleeve
20140,https://raw.githubusercontent.com/johnwwwl/imgs/main/G59cLEQxdw.jpg,10,0.7,0.7,0.2,0.2,0.5,The female is wearing a fitted long-sleeve top with a V-neckline.,Shirts,Jeans,Blue,Long Straight,Blonde,Horizontal stripes,Long sleeve
20141,https://raw.githubusercontent.com/johnwwwl/imgs/main/g59rKfdVlc.jpg,11,0.545454545,0.545454545,0.636363636,0.545454545,0.636363636,The female in the picture is wearing a light blue top with decorative elements around the neckline and black lace shorts.,Blouses,Shorts,Light blue and black,Long Straight,Blonde,Horizontal stripes,Long sleeve
20142,https://raw.githubusercontent.com/johnwwwl/imgs/main/g5aQXJ7W8U.jpg,5,0.6,0.6,0.2,0.0,0.2,The female in the picture is wearing a black long-sleeve top with shoulder cut-outs.,Blouses,Jeans,Black,Long Wavy/Curly,Red,Horizontal stripes,Long sleeve
20143,https://raw.githubusercontent.com/johnwwwl/imgs/main/g5n5WtRLip.jpg,9,0.666666667,0.666666667,0.666666667,0.333333333,0.666666667,"The female in the picture is wearing a casual, form-fitting white top paired with black bottoms.",T-Shirts,Leggings,"Top is white, and the bottoms are black",Long Straight,Brown,Horizontal stripes,Short sleeve
20144,https://raw.githubusercontent.com/johnwwwl/imgs/main/g5TK1R1bM8.jpg,12,0.583333333,0.583333333,0.583333333,0.666666667,0.333333333,"The female in the picture is wearing a simple, long-sleeve black top and blue jeans.",Sweaters,Jeans,Black and blue,Long Straight,Blonde,Horizontal stripes,Long sleeve
20145,https://raw.githubusercontent.com/johnwwwl/imgs/main/g65eWM2HxZ.jpg,10,0.5,0.5,0.5,0.3,0.7,"The female in the picture is wearing a sheer black top and a tight-fitting, high-waisted, yellow skirt.",Shirts,Skirts,Black and yellow,Long Straight,Brown,Horizontal stripes,Short sleeve
20146,https://raw.githubusercontent.com/johnwwwl/imgs/main/G6C6poY3Im.jpg,9,0.555555556,0.555555556,0.666666667,0.333333333,0.666666667,"The female is wearing a fitted, long sleeve top with a ruched or twisted detail at the waist. She is also wearing denim jeans.",Shirts,Jeans,Black for the top and blue for the jeans,Long Wavy/Curly,Brown,Horizontal stripes,Long sleeve
20147,https://raw.githubusercontent.com/johnwwwl/imgs/main/G6Ihsnh8za.jpg,11,0.454545455,0.454545455,0.727272727,0.636363636,0.363636364,The female depicted is wearing a metallic wrap top with a tie at the waist.,Wrap Tops,Trousers,Grey,Long Straight,Black,"The top has a metallic sheen to it, whereas the trousers have a checked pattern.",Long sleeve
20148,https://raw.githubusercontent.com/johnwwwl/imgs/main/g6JCVHHj9k.jpg,11,0.636363636,0.636363636,0.727272727,0.545454545,0.454545455,The female in the picture is wearing a black top with embellishments near the neckline and black leggings or trousers.,Sweaters,Leggings,Black,Long Wavy/Curly,Brown,Horizontal stripes,Long sleeve
20149,https://raw.githubusercontent.com/johnwwwl/imgs/main/G6S6C0H07p.jpg,14,0.5,0.5,0.642857143,0.571428571,0.642857143,"The female in the picture is wearing a casual, short-sleeved T-shirt paired with jeans.",T-Shirts,Jeans,White and Blue,Long Straight,Brown,"The T-shirt has the text 'EVERYTHING IS A CHOICE' printed on it in a bold, contrasting color.",Short sleeve
20150,https://raw.githubusercontent.com/johnwwwl/imgs/main/g6so6wJkTp.jpg,11,0.545454545,0.545454545,0.727272727,0.545454545,0.454545455,The female is wearing a sleeveless white top paired with a skirt that has a floral print.,Tank Tops,Skirts,White and multiple colors for the skirt,Long Straight,Blonde,The skirt has a floral pattern,Sleeveless
20151,https://raw.githubusercontent.com/johnwwwl/imgs/main/G6vVKhpckc.jpg,11,0.545454545,0.545454545,0.363636364,0.636363636,0.818181818,The female is wearing a basic crew neck T-shirt paired with what appears to be relaxed or possibly pleated trousers.,T-Shirts,Trousers,Pink,Long Wavy/Curly,Brown,Horizontal stripes,Short sleeve
20152,https://raw.githubusercontent.com/johnwwwl/imgs/main/G6wH6DPs7C.jpg,12,0.666666667,0.666666667,0.416666667,0.5,0.75,The female in the picture is wearing a lace blouse paired with denim jeans. The blouse is short-sleeved with a round neckline and appears to be semi-sheer with lace detailing.,Blouses,Jeans,White,Long Straight,Brown,Lace,Short sleeve
20153,https://raw.githubusercontent.com/johnwwwl/imgs/main/G6Y3ZiRljf.jpg,11,0.545454545,0.545454545,0.454545455,0.363636364,0.636363636,The female in the picture is wearing a T-Shirt with a floral pattern,T-Shirts,Jeans,White,Short,Brown,Floral pattern with roses in red and pink colors,Short sleeve
20154,https://raw.githubusercontent.com/johnwwwl/imgs/main/G6YajrZmR9.jpg,8,0.375,0.375,0.25,0.5,0.625,The female is wearing a long-sleeved black sweater with floral embroidery and light blue denim jeans.,Sweaters,Jeans,Black and light blue,Long Straight,Brown,Floral embroidery,Long sleeve
20155,https://raw.githubusercontent.com/johnwwwl/imgs/main/g74beWdgPV.jpg,10,0.6,0.6,0.5,0.3,0.2,The female is wearing a casual T-shirt with shorts.,T-Shirts,Shorts,Grey for the T-shirt and Dark Blue or Black for the shorts,Long Straight,Brown,"There is text on the T-shirt that is partially visible, it seems to be a graphic or printed design in a lighter color than the fabric of the T-shirt",Short sleeve
20156,https://raw.githubusercontent.com/johnwwwl/imgs/main/G7PnP20g27.jpg,13,0.307692308,0.307692308,0.384615385,0.153846154,0.384615385,"The female is wearing a sleeveless, black top with lace details around the neckline.",Camisoles,Trousers,Black,Long Wavy/Curly,Brown,Horizontal stripes,Sleeveless
20157,https://raw.githubusercontent.com/johnwwwl/imgs/main/g84We2upJI.jpg,10,0.7,0.7,0.5,0.6,0.4,The apparel of the female in the picture includes a T-shirt with horizontal stripes. The text 'it feels Love' is visible on the T-shirt.,T-Shirts,Jeans,Navy blue,Long Straight,Brown,Striped with text,Short sleeve
20158,https://raw.githubusercontent.com/johnwwwl/imgs/main/g8mUtN922l.jpg,9,0.555555556,0.555555556,0.444444444,0.222222222,0.444444444,"A woman wearing a loose-fitting, cut-out sleeve top and what appears to be denim bottoms",T-Shirts,Jeans,Olive,Short,Blonde,Horizontal stripes,Short sleeve
20159,https://raw.githubusercontent.com/johnwwwl/imgs/main/G8PsrGKcgz.jpg,9,0.444444444,0.444444444,0.333333333,0.333333333,0.444444444,The female is wearing a sleeveless tank top and leggings.,Tank Tops,Leggings,Teal and blue,Long Straight,Brown,The tank top has a solid color design with a lighter grey or possibly transparent detail around the neckline area.,Sleeveless
20160,https://raw.githubusercontent.com/johnwwwl/imgs/main/G8rn0QpewI.jpg,11,0.454545455,0.454545455,0.363636364,0.636363636,0.727272727,The female in the picture is wearing a basic long-sleeve top and jeans.,Sweaters,Jeans,White for the top; blue for the jeans,Long Wavy/Curly,Brown,Horizontal stripes,Long sleeve
20161,https://raw.githubusercontent.com/johnwwwl/imgs/main/G8S9hTpNnw.jpg,12,0.75,0.75,0.416666667,0.5,0.583333333,The female in the picture is wearing a tailored long sleeve top with a round neckline. She also has on a pair of shorts that appear to be high-waisted.,Shirts,Shorts,Grey and white,Long Straight,Black,Horizontal stripes,Long sleeve
20162,https://raw.githubusercontent.com/johnwwwl/imgs/main/G8Vg7ZMYdv.jpg,10,0.4,0.4,0.5,0.4,0.4,The female in the picture is wearing an oversized T-shirt with graphic design elements and numbers on it.,T-Shirts,Jeans,Pink,Long Straight,Brown,The T-shirt has a graphic design with a patterned number and text.,Short sleeve
20163,https://raw.githubusercontent.com/johnwwwl/imgs/main/G8vRi1aqZG.jpg,10,0.3,0.3,0.3,0.6,0.5,The female in the picture is wearing a casual T-shirt and appears to be wearing some form of fitted pants or jeans.,T-Shirts,Jeans,Navy blue,Long Straight,Brown,The T-shirt has a logo with the brand name 'GUESS' and a question mark inside a triangle.,Short sleeve
20164,https://raw.githubusercontent.com/johnwwwl/imgs/main/G8W1EX9PDr.jpg,12,0.416666667,0.416666667,0.333333333,0.333333333,0.583333333,The female is wearing a sleeveless top with ruffle details and jeans.,Tank Tops,Jeans,The top is white and the jeans are blue.,Long Wavy/Curly,Brown,Horizontal stripes,Sleeveless
20165,https://raw.githubusercontent.com/johnwwwl/imgs/main/G958YCXAVP.jpg,9,0.666666667,0.666666667,0.333333333,0.333333333,0.444444444,The female in the picture is wearing a blouse with a mixture of patterns and lace paneling.,Blouses,Jeans,Blue,Long Straight,Blonde,The blouse has a combination of dotted and floral patterns along with some lace detailing.,Long sleeve
20166,https://raw.githubusercontent.com/johnwwwl/imgs/main/g9Mse0W8j7.jpg,10,0.3,0.3,0.3,0.5,0.3,The female is wearing a three-quarter sleeve top and a skirt.,Sweaters,Skirts,The top is grey and the skirt is black.,Long Wavy/Curly,Blonde,Horizontal stripes,Long sleeve
20167,https://raw.githubusercontent.com/johnwwwl/imgs/main/G9ogD5sED0.jpg,10,0.4,0.4,0.7,0.8,0.7,The female in the picture is wearing a short sleeve top with a combination of solid color and sheer panels on the sleeves. She is also wearing capri-length denim pants.,T-Shirts,Capris,Red and Blue,Long Straight,Dark Brown,The top is primarily solid red with sheer (possibly lace or mesh) panels in a darker color on the sleeves.,Short sleeve
20168,https://raw.githubusercontent.com/johnwwwl/imgs/main/g9VbkpuswT.jpg,10,0.4,0.4,0.8,0.7,0.4,"The female in the picture is wearing a zebra print top with white and navy blue colors, and white bottoms.",Blouses,Jeans,White and navy blue,Long Wavy/Curly,Brown,Zebra print,Short sleeve
20169,https://raw.githubusercontent.com/johnwwwl/imgs/main/GA1oWyjOQw.jpg,9,0.444444444,0.444444444,0.666666667,0.777777778,0.333333333,"The female in the picture is wearing a short-sleeved, green top and a multi-colored skirt. The skirt appears to have yellow, white, and navy blue horizontal stripes near the hem.",T-Shirts,Skirts,Green,Long Straight,Brown,The skirt has horizontal stripes,Short sleeve
20170,https://raw.githubusercontent.com/johnwwwl/imgs/main/GA1Ti1Uv7T.jpg,10,0.6,0.6,0.5,0.5,0.5,The woman in the picture is wearing a simple and elegant V-neck top paired with what seems to be light-colored bottoms.,T-Shirts,Jeans,Black and White / Light color,Long Straight,Blonde,Horizontal stripes,Short sleeve
20171,https://raw.githubusercontent.com/johnwwwl/imgs/main/gA1ZHEVhDQ.jpg,12,0.666666667,0.666666667,0.5,0.583333333,0.5,The female in the picture is wearing a long sleeve top and jeans.,Sweaters,Jeans,Beige,Long Straight,Brown,Horizontal stripes,Long sleeve
20172,https://raw.githubusercontent.com/johnwwwl/imgs/main/gA6fpCb2KA.jpg,7,0.571428571,0.571428571,0.428571429,0.285714286,0.428571429,The female in the picture is wearing a long sleeve top with a subtle pattern.,Sweaters,Jeans,Black and dark blue,Long Straight,Brown,"There is a dark pattern on the top which could be floral or abstract, in shades of dark blue and black.",Long sleeve
20173,https://raw.githubusercontent.com/johnwwwl/imgs/main/gaByRcyu2H.jpg,8,0.375,0.375,0.125,0.5,0.375,The female in the picture is wearing a long-sleeved top with a crew neckline.,Sweaters,Jeans,Green,Long Wavy/Curly,Brown,Horizontal stripes,Long sleeve
20174,https://raw.githubusercontent.com/johnwwwl/imgs/main/gadOleEuQt.jpg,10,0.6,0.6,0.5,0.6,0.5,The female is wearing a T-shirt paired with trousers.,T-Shirts,Trousers,"The T-shirt is burgundy, and the trousers are navy blue.",Long Straight,Brown,The T-shirt has a logo with the text 'POLO'.,Short sleeve
20175,https://raw.githubusercontent.com/johnwwwl/imgs/main/GAiRVg6gV5.jpg,8,0.375,0.375,0.5,0.5,0.625,The female is wearing a black top and blue jeans with distress details.,Shirts,Jeans,Black and blue,Long Straight,Blonde,Horizontal stripes,3/4 sleeve
20176,https://raw.githubusercontent.com/johnwwwl/imgs/main/GAKwe5VcLt.jpg,11,0.545454545,0.545454545,0.454545455,0.363636364,0.636363636,The female in the picture is wearing a short-sleeve blouse with a floral pattern and a bow tie collar. She is also wearing what appears to be trousers.,Blouses,Trousers,"The blouse is primarily grey with pink floral patterns, and the trousers are a soft pink or peach color.",Short,Black,"Floral pattern on the blouse, no visible pattern on the trousers.",Short sleeve
20177,https://raw.githubusercontent.com/johnwwwl/imgs/main/GAPTjYK6jk.jpg,12,0.666666667,0.666666667,0.5,0.5,0.666666667,The female in the picture is wearing a solid long sleeve top and a pair of denim jeans.,Shirts,Jeans,Green,Long Straight,Blonde,Horizontal stripes,Long sleeve
20178,https://raw.githubusercontent.com/johnwwwl/imgs/main/gasLoTTR9Q.jpg,5,0.2,0.2,0.4,0.4,0.4,The female in the picture is wearing a T-shirt with folded cuffs on the sleeves. There is also an emblem or patch on the lower part of the T-shirt.,T-Shirts,Jeans,Light blue,Long Wavy/Curly,Blonde,There is an emblem or patch visible on the lower part of the T-shirt.,Short sleeve
20179,https://raw.githubusercontent.com/johnwwwl/imgs/main/GAyd9Pyvib.jpg,11,0.636363636,0.636363636,0.363636364,0.545454545,0.727272727,The female is wearing a blouse with a v-neck and has her hands placed partially in the front pockets of her white pants.,Blouses,Jeans,Pink and white,Long Wavy/Curly,Blonde,The blouse appears to have a micro polka dot pattern.,Short sleeve
20180,https://raw.githubusercontent.com/johnwwwl/imgs/main/GaYkOTEegx.jpg,9,0.444444444,0.444444444,0.444444444,0.333333333,0.333333333,"The female in the picture is wearing a plain blue top paired with patterned shorts. The shorts have a checkered pattern, incorporating shades of orange, yellow, and white.",T-Shirts,Shorts,Blue,Long Wavy/Curly,Brown,The top is plain. The shorts have a checkered or geometric pattern.,Short sleeve
20181,https://raw.githubusercontent.com/johnwwwl/imgs/main/GazH588jF2.jpg,4,0.25,0.25,0.75,0.75,0.25,The female is wearing a short-sleeved T-shirt with a logo and text across the front.,T-Shirts,Jeans,White,Long Straight,Brown,The T-shirt has a graphic logo and text design.,Short sleeve
20182,https://raw.githubusercontent.com/johnwwwl/imgs/main/gB2BxNczpr.jpg,10,0.5,0.5,0.6,0.3,0.6,"The female is wearing a Red T-shirt with the word 'ORIGINAL' inscribed on it, paired with a plaid ruffled skirt.",T-Shirts,Skirts,Red and plaid (skirt),Long Straight,Dark brown,"Text 'ORIGINAL' on the shirt, plaid pattern on the skirt",Short sleeve
20183,https://raw.githubusercontent.com/johnwwwl/imgs/main/GB322QOXRW.jpg,9,0.444444444,0.444444444,0.333333333,0.555555556,0.222222222,The female in the picture is wearing a loose-fitting T-shirt paired with a leather skirt.,T-Shirts,Skirts,Light blue and black,Long Straight,Auburn,Horizontal stripes,Short sleeve
20184,https://raw.githubusercontent.com/johnwwwl/imgs/main/gb3IDsTyhC.jpg,9,0.222222222,0.222222222,0.444444444,0.333333333,0.555555556,"The female is wearing a loose-fitting, patterned blouse with a distinct neckline and flared sleeves.",Blouses,Jeans,Navy,Long Straight,Blonde,"The blouse features a complex, ornate pattern with a mix of red, blue, and a bit of white.",Long sleeve
20185,https://raw.githubusercontent.com/johnwwwl/imgs/main/gB57GuQ2Lv.jpg,12,0.416666667,0.416666667,0.583333333,0.416666667,0.583333333,She is wearing a short-sleeved T-shirt with stripes on the sleeves and a logo/pattern in the center.,T-Shirts,Jeans,White,Long Wavy/Curly,Brown,"The T-shirt has horizontal blue stripes at the ends of the sleeves, a red and blue logo that includes letters and stars in the center.",Short sleeve
20186,https://raw.githubusercontent.com/johnwwwl/imgs/main/gb9B7I5hnv.jpg,7,0.428571429,0.428571429,0.285714286,0.857142857,0.428571429,The female is wearing a simple long-sleeved top paired with printed trousers.,Shirts,Trousers,"Black for the top, and the trousers have a mix of white, black, blue, and red.",Long Straight,Brown,The trousers have a geometric pattern with blocks of color and possibly some text or logos.,Long sleeve
20187,https://raw.githubusercontent.com/johnwwwl/imgs/main/GBfaS3kQmz.jpg,11,0.363636364,0.363636364,0.727272727,0.454545455,0.545454545,The female is wearing a white T-shirt with red floral patterns on the chest area and black bottoms that appear to be jeans,T-Shirts,Jeans,White and Black,Long Straight,Brown,Red floral patterns,Short sleeve
20188,https://raw.githubusercontent.com/johnwwwl/imgs/main/gBfUuY4S8Z.jpg,8,0.375,0.375,0.5,0.5,0.75,The female is wearing a white top with visible stitching details and a rounded neckline. She is also wearing black bottoms.,Sweaters,Jeans,White top and black bottoms,Long Straight,Brown,Horizontal stripes,Long sleeve
20189,https://raw.githubusercontent.com/johnwwwl/imgs/main/GBgy2Z2vwJ.jpg,14,0.5,0.5,0.428571429,0.428571429,0.285714286,The female is wearing a solid color T-shirt paired with a floral patterned skirt.,T-Shirts,Skirts,Green,Long Wavy/Curly,Brown,"The skirt has a floral pattern with various colors such as pink, white, and green on a light background.",Short sleeve
20190,https://raw.githubusercontent.com/johnwwwl/imgs/main/gbMKiTWKAy.jpg,12,0.333333333,0.333333333,0.5,0.666666667,0.416666667,The woman in the picture is wearing a long-sleeve top with contrasting white bands along the sleeves.,Sweatshirt,Jeans,Black,Short,Brown,Striped,Long sleeve
20191,https://raw.githubusercontent.com/johnwwwl/imgs/main/gbqjfC7tu7.jpg,9,0.333333333,0.333333333,0.666666667,0.777777778,0.666666667,The female is wearing a sequined top and jeans.,T-Shirts,Jeans,Blue,Long Wavy/Curly,Blonde,Sequined,Short sleeve
20192,https://raw.githubusercontent.com/johnwwwl/imgs/main/GbvxCcX1Ej.jpg,16,0.25,0.25,0.3125,0.6875,0.375,The female in the picture is wearing a blouse with exposed shoulders and ruffle details at the sleeves.,Blouses,Jeans,Black and White,Short,Black,The blouse has a polka dot pattern.,Sleeveless
20193,https://raw.githubusercontent.com/johnwwwl/imgs/main/GC1Dv4aJf0.jpg,17,0.470588235,0.470588235,0.588235294,0.294117647,0.411764706,The woman is wearing a blouse with pleated detail at the front.,Blouses,Jeans,Green,Long Straight,Black,Horizontal stripes,Long sleeve
20194,https://raw.githubusercontent.com/johnwwwl/imgs/main/gcBmt3tNRI.jpg,11,0.272727273,0.272727273,0.545454545,0.636363636,0.545454545,The female in the picture is wearing a casual looking long-sleeve top and light blue jeans.,Shirts,Jeans,Navy blue for the top and light blue for the jeans,Long Wavy/Curly,Brown,Horizontal stripes,Long sleeve
20195,https://raw.githubusercontent.com/johnwwwl/imgs/main/gCgZUVOHo8.jpg,10,0.3,0.3,0.6,0.5,0.4,"The female in the picture is wearing a simple, fitted T-shirt paired with what appears to be jeans.",T-Shirts,Jeans,"The T-shirt is white, and the jeans are navy blue.",Long Straight,Blonde,Horizontal stripes,Short sleeve
20196,https://raw.githubusercontent.com/johnwwwl/imgs/main/gcH7Wsw8Ao.jpg,9,0.444444444,0.444444444,0.555555556,0.444444444,0.444444444,"The female in the picture is wearing a basic, fitted, round neck T-shirt and what appears to be leggings or stretch pants.",T-Shirts,Leggings,"The top is pink, and the bottoms look black.",Long Wavy/Curly,Brown,Horizontal stripes,Short sleeve
20197,https://raw.githubusercontent.com/johnwwwl/imgs/main/gCjZl7RdSA.jpg,13,0.384615385,0.384615385,0.461538462,0.307692308,0.615384615,"The female in the picture is wearing a casual long sleeve top with a slightly visible layer underneath, which seems to be a tank top or camisole.",Sweaters,Jeans,Maroon,Long Straight,Black,Horizontal stripes,Long sleeve
20198,https://raw.githubusercontent.com/johnwwwl/imgs/main/GCrhQFWuTu.jpg,10,0.5,0.5,0.6,0.4,0.3,The female in the picture is wearing a sleeveless top with gemstone or stud embellishments.,Tank Tops,Jeans,Black top and navy blue for the jeans,Long Straight,Brown,The top features gemstone or stud embellishments.,Sleeveless
20199,https://raw.githubusercontent.com/johnwwwl/imgs/main/gcTYVnNcts.jpg,11,0.727272727,0.727272727,0.636363636,0.818181818,0.727272727,The female is wearing a simple top that has a modest neckline and a snug fit. She seems to be wearing trousers paired with the top.,Shirts,Jeans,Black,Long Wavy/Curly,Brown,Horizontal stripes,Long sleeve
20200,https://raw.githubusercontent.com/johnwwwl/imgs/main/Gcv7rdXlyO.jpg,8,0.625,0.625,0.375,0.625,0.75,The female in the picture is wearing a sleeveless tank top paired with what appears to be a horizontally striped skirt or shorts.,Tank Tops,Skirts,Gray for the tank top and black and white for the skirt/shorts,Long Straight,Dark Brown,The tank top is a solid color while the skirt/shorts feature horizontal stripes,Sleeveless
20201,https://raw.githubusercontent.com/johnwwwl/imgs/main/GcXcY11pWS.jpg,8,0.5,0.5,0.625,0.625,0.625,"The female in the picture is wearing a simple, sleeveless white top with no discernible patterns or logos. It is paired with a light grey skirt.",Tank Tops,Skirts,White top and light grey skirt,Long Straight,Dark,Horizontal stripes,Sleeveless
